"MessageID","Timestamp","Message","Subject","Sender","To","Cc","ThreadID","AttachmentNames"
"msg-00207","2025-06-11T16:42:52Z","Hi -, policy renewing 2026-02-15. Titan Industries PROP with Atlantic Specialty. Expiring FA structure: 20% down, 9 installments. Renewal premium 251114, total 270639 with taxes/fees. MEP 20%. expiring policy, can you requote finance?. Grateful, Elena Garcia","Renewal FA - PROP Titan","elena.garcia@ridgebrokers.com","renewals@premfinco.com","service@ridgebrokers.com","thread-00112",""
"msg-00208","2025-06-11T20:12:05Z","Hi PF, Urban Frame Architects WC - audit credit applied, what's RT?. Policy policy lapsed. Original: 72582 financed, 10% down. What's the RT amount? TY","RT inquiry - WC Urban","emilia.ryan@ridgebrokers.com","desk@premfinco.com","marketing@ridgebrokers.com","thread-00112","Reinstatement_00208_1.xlsx"
"msg-00209","2025-06-11T23:52:00Z","Hi there, Monarch Retail Holdings PROP renewal. Effective 2026-04-08. Atlantic Specialty. Expiring: 30% down, 6 pays. Renewal: 151886 prem, 11883 tax, 132 fee, 250 broker = 164151. MEP 25%. Need renewal FA. Thanks","Renewal finance - PROP Monarch","sophie.miller@ridgebrokers.com","ops@premfinco.com","operations@ridgebrokers.com","thread-00113","Audit_00209_1.pdf;DownPaymentReceipt_00209_2.xls"
"msg-00210","2025-06-11T23:52:11Z"," - can you price this for financing?. Ridge Manufacturing PROP effective 2026-02-13. Numbers: 61336 prem + 4288 tax + 291 fee + 250 broker = 66165. Down 18%, 9 installments, MEP 30%. ","FA quote needed - PROP Ridge","sophie.miller@ridgebrokers.com","ops@premfinco.com;renewals@premfinco.com","accounting@ridgebrokers.com","thread-00114","DeckPages_00210_1.xls"
"msg-00211","2025-06-12T00:25:52Z","Hey team - Summit Storage BOP rewrite needed, can you revise?. New total 55121 (52090 + 2425 + 456 + 150). 30% down, 6 installments, MEP 25%. Please update the FA. ","Corrected FA - BOP Summit","ella.roberts@ridgebrokers.com","quotes@premfinco.com;underwriting@premfinco.com;desk@premfinco.com","compliance@ridgebrokers.com","thread-00114","Finance_Agreement_00211_1.xls"
"msg-00212","2025-06-12T02:14:25Z","Hi team, Ridge Manufacturing PROP - is this NTU or can we finance?. Effective 2025-08-07. Southport Re. Total 360690 (342103 + 18120 + 167 + 300). 20% down, 6 pays, MEP 30%. Attached the submission package. Thanks in advance, Emilia Ryan","Finance quote - PROP Ridge","emilia.ryan@ridgebrokers.com","service@premfinco.com","teamlead@ridgebrokers.com","thread-00115",""
"msg-00213","2025-06-12T03:06:00Z"," As per our call earlier, Hi team, policy renewing 2025-11-05. Canyon Outfitters GL with Atlantic Specialty. Expiring FA structure: 35% down, 8 installments. Renewal premium 208995, total 218774 with taxes/fees. MEP 30%. expiring FA, need renewal terms. Grateful, Elena Garcia","Renewal terms - GL Canyon","elena.garcia@ridgebrokers.com","desk@premfinco.com","teamlead@ridgebrokers.com;marketing@ridgebrokers.com","thread-00115","TCF_Doc_00213_1.pdf"
"msg-00214","2025-06-12T03:26:27Z"," Per our conversation, Hi team - check if carrier accepts FA. Prairie Medical Group BOP effective 2025-10-04. Numbers: 68305 prem + 1902 tax + 47 fee + 100 broker = 70354. Down 30%, 7 installments, MEP 35%. Need this ASAP to bind. TY","Finance options - BOP Prairie","li.chen@ridgebrokers.com","ops@premfinco.com","teamlead@ridgebrokers.com","thread-00115",""
"msg-00215","2025-06-12T06:50:48Z","Hello PF team, Silver Thread Textiles E&S - rewrite needed, can you revise?. Effective 2025-12-29. Revised total 45380 (prem 44057, tax 1080, carrier 93, broker 150). 25% down, 11 installments. MEP 15%. Please revise the finance agreement. Grateful","FA amendment - E&S Silver","taylor.martinez@ridgebrokers.com","ops@premfinco.com","marketing@ridgebrokers.com;accounting@ridgebrokers.com;operations@ridgebrokers.com","thread-00116","Finance_Agreement_00215_1.pdf;RTG_Report_00215_2.xls"
"msg-00216","2025-06-12T09:55:18Z"," - renewal for Ridge Manufacturing CA. Effective 2025-09-20, Pacific Rim. Expiring terms: 20% down, 9 pays. New total 82603 (prem 77623, tax 4405, fees 575). MEP 35%. Need updated FA. ","Renewal FA - CA Ridge","david.nguyen@ridgebrokers.com","renewals@premfinco.com;ops@premfinco.com;quotes@premfinco.com","marketing@ridgebrokers.com;accounting@ridgebrokers.com","thread-00117","Endorsement_00216_1.pdf"
"msg-00217","2025-06-12T11:37:49Z",", policy renewing 2026-04-04. Blue Spruce Hospitality E&S with Southport Re. Expiring FA structure: 30% down, 11 installments. Renewal premium 59439, total 65169 with taxes/fees. MEP 10%. renewal submission, can you price?. Appreciate your help, Jordan Parks","Renewal finance - E&S Blue","jordan.parks@ridgebrokers.com","service@premfinco.com","accounting@ridgebrokers.com","thread-00117","Invoice_00217_1.pdf"
"msg-00218","2025-06-12T16:20:17Z","Hello, policy renewing 2025-09-17. Copperline Foods BOP with Summit Re. Expiring FA structure: 15% down, 7 installments. Renewal premium 341604, total 356276 with taxes/fees. MEP 25%. expiring FA, need renewal terms. Regards, Raj Kumar schedule attached.","Renewal FA - BOP Copperline","raj.kumar@ridgebrokers.com","underwriting@premfinco.com;service@premfinco.com","operations@ridgebrokers.com;service@ridgebrokers.com","thread-00118","Schedule_00218_1.pdf"
"msg-00219","2025-06-12T17:58:11Z","Good morning, can you provide FA terms? for Forge Industrial WC. Effective 2025-11-04 with Atlantic Specialty. Premium 319979, taxes 14590, fees 135, broker fee 300. Total 335004. Client wants 25% down, 6 pays. MEP 15%. Appreciate your help, Raj Kumar","Need FA - WC Forge","raj.kumar@ridgebrokers.com","ops@premfinco.com","accounting@ridgebrokers.com;operations@ridgebrokers.com","thread-00119","RT_Calc_00219_1.docx"
"msg-00220","2025-06-12T18:49:00Z","Good morning, early termination on Coastal Research Partners GL. Original total 158077, financed 142270, down 10%. mid-term cancellation, RT calc?. Need confirmation before we refund client. Thanks, Elena Garcia","Cancellation RT - GL Coastal","elena.garcia@ridgebrokers.com","ops@premfinco.com","service@ridgebrokers.com","thread-00120","Audit_00220_1.xlsx;BA_Quote_00220_2.xlsx"
"msg-00221","2025-06-12T20:32:00Z","Hi finance team, need FA terms on Copperline Foods. CA policy, eff 2026-01-08, Ironcrest Specialty. Premium breakdown: 79873 base, 2082 taxes, 380 carrier fee, 200 broker fee. Total 82535. 30% down = 24760, finance 57775 over 8 pays. MEP 10%. Client asking if we can reduce down payment to 15% if possible. Appreciate it","Need FA - CA Copperline","elena.garcia@ridgebrokers.com","desk@premfinco.com","service@ridgebrokers.com","thread-00121","UW_Notes_00221_1.docx;InstallmentPlan_00221_2.docx;Invoice_00221_3.xlsx"
"msg-00222","2025-06-12T23:54:08Z","Hi finance team, need to down payment changed, update FA for Phoenix Retail E&S. New figures: 72013 total (65506 + 5830 + 377 + 300). Down 30%, 12 pays, MEP 10%. Need updated FA with new signature blocks. Thanks in advance, Celine Ford Attached audit for reference.","Updated finance - E&S Phoenix","celine.ford@ridgebrokers.com","underwriting@premfinco.com","compliance@ridgebrokers.com","thread-00122","Audit_00222_1.xls;Schedule_00222_2.pdf"
"msg-00223","2025-06-13T01:54:38Z"," Per our conversation,  Replying to your earlier email. Good afternoon, Horizon Media Group WC - pls calculate down payment options. Effective 2025-11-13. Pacific Rim. Total 24550 (23124 + 1011 + 65 + 350). 15% down, 9 pays, MEP 25%. Thank you, Taylor Martinez","FA request - WC Horizon","taylor.martinez@ridgebrokers.com","desk@premfinco.com","teamlead@ridgebrokers.com","thread-00123","Audit_00223_1.xls;Worksheet_00223_2.xls;InstallmentPlan_00223_3.xlsx"
"msg-00224","2025-06-13T03:33:09Z","Hi there, need FA terms on Everett Logistics. BOP policy, eff 2025-10-29, Urban Axis. Premium breakdown: 135447 base, 9232 taxes, 247 carrier fee, 200 broker fee. Total 145126. 25% down = 36281, finance 108845 over 11 pays. MEP 35%. Client asking if we can reduce down payment to 15% if possible. Thanks in advance","Finance quote - BOP Everett","taylor.martinez@ridgebrokers.com","renewals@premfinco.com;quotes@premfinco.com","accounting@ridgebrokers.com","thread-00124",""
"msg-00225","2025-06-13T04:30:51Z"," Following up on yesterday's request. Morning, renewal submission, can you price?. Bright Shore Marine WC, Summit Re, effective 2025-10-04. Expiring FA had 11 pays at 30% down. New premium 178314, taxes 12650, fees 161, broker 300. Total 191425, MEP 30%. Can you mirror terms? Thanks!, Andrew Lang","Renewal quote - WC Bright","andrew.lang@ridgebrokers.com","service@premfinco.com;ops@premfinco.com;underwriting@premfinco.com","teamlead@ridgebrokers.com","thread-00125","DownPaymentReceipt_00225_1.pdf"
"msg-00226","2025-06-13T14:02:25Z"," The UW said yesterday that  Replying to your earlier email. Hi there, numbers changed on Summit Storage BOP. limits changed, new total 99661. Premium 90464, taxes 8823, fees 374. Down payment 25%, 10 pays. MEP 20%. Need corrected PFA. Thanks!, Chris Anderson","Corrected FA - BOP Summit","chris.anderson@ridgebrokers.com","quotes@premfinco.com","compliance@ridgebrokers.com;operations@ridgebrokers.com;service@ridgebrokers.com","thread-00125","LossRuns_00226_1.xlsx;MEP_Addendum_00226_2.xls"
"msg-00227","2025-06-13T16:06:11Z"," As per our call, Hey, can you check if Titan Industries CA is financeable? Effective 2026-02-07, carrier Atlantic Specialty. Total premium 80270 (prem 74542, tax 5240, fees 488). Looking for 30% down, 7 pays. MEP 10%. Appreciate it, Keisha Brown","FA quote needed - CA Titan","keisha.brown@ridgebrokers.com","ops@premfinco.com","teamlead@ridgebrokers.com","thread-00126","RTG_Report_00227_1.pdf;LossRuns_00227_2.xls;Finance_Agreement_00227_3.xlsx"
"msg-00228","2025-06-13T17:18:24Z","Hey team, need FA terms on Coastal Research Partners. GL policy, eff 2026-03-13, Sable Mutual. Premium breakdown: 190145 base, 17662 taxes, 199 carrier fee, 200 broker fee. Total 208206. 30% down = 62461, finance 145745 over 9 pays. MEP 35%. ","Finance options - GL Coastal","oscar.vasquez@ridgebrokers.com","renewals@premfinco.com","service@ridgebrokers.com","thread-00126","Binder_00228_1.docx;LossRuns_00228_2.pdf"
"msg-00229","2025-06-13T18:46:38Z","Hey team, need to premium adjusted, can you update? for Northwind Studio GL. New figures: 345778 total (316276 + 28956 + 296 + 250). Down 35%, 6 pays, MEP 30%. Need updated FA with new signature blocks. , Oscar Vasquez","FA amendment - GL Northwind","oscar.vasquez@ridgebrokers.com","renewals@premfinco.com","service@ridgebrokers.com;teamlead@ridgebrokers.com;accounting@ridgebrokers.com","thread-00126","Endorsement_00229_1.docx;LossRuns_00229_2.pdf;Commission_Statement_00229_3.pdf"
"msg-00230","2025-06-13T21:02:59Z","Afternoon, can you check if Prairie Medical Group WC is financeable? Effective 2026-01-06, carrier RiverPeak. Total premium 364646 (prem 342327, tax 21796, fees 523). Looking for 15% down, 10 pays. MEP 35%. Regards, Keisha Brown","Finance options - WC Prairie","keisha.brown@ridgebrokers.com","ops@premfinco.com","service@ridgebrokers.com;compliance@ridgebrokers.com","thread-00127","Reinstatement_00230_1.xls"
"msg-00231","2025-06-13T22:52:30Z","Good afternoon - Bright Shore Marine WC, where's the finance agreement?. Effective 2026-02-24. Thanks!","Missing FA - WC Bright","keisha.brown@ridgebrokers.com","service@premfinco.com","service@ridgebrokers.com;accounting@ridgebrokers.com","thread-00128","Binder_00231_1.pdf;BA_Quote_00231_2.xls"
"msg-00232","2025-06-13T23:34:43Z"," As per our call, Hello PF team - renewal for Frontier Energy Services WC. Effective 2025-11-26, Trident Commercial. Expiring terms: 15% down, 9 pays. New total 322822 (prem 308187, tax 13998, fees 637). MEP 25%. Need updated FA. TY","Expiring FA - WC Frontier","ella.roberts@ridgebrokers.com","service@premfinco.com","accounting@ridgebrokers.com;teamlead@ridgebrokers.com;service@ridgebrokers.com","thread-00129","DownPaymentReceipt_00232_1.docx;RTG_Report_00232_2.xls"
"msg-00233","2025-06-13T23:56:41Z"," As per our call, Hi team, Prairie Medical Group WC renewal. Effective 2026-01-09. Beacon Lloyds. Expiring: 20% down, 7 pays. Renewal: 93134 prem, 2673 tax, 482 fee, 350 broker = 96639. MEP 35%. Need renewal FA. Regards","Renewal finance - WC Prairie","taylor.martinez@ridgebrokers.com","ops@premfinco.com;desk@premfinco.com;service@premfinco.com","service@ridgebrokers.com;marketing@ridgebrokers.com","thread-00130",""
"msg-00234","2025-06-14T01:06:51Z","Hi PF, is this in market for financing? for Peak Distribution WC. Effective 2026-01-11 with NorthStar Casualty. Premium 317875, taxes 9574, fees 227, broker fee 250. Total 327926. Client wants 35% down, 12 pays. MEP 25%. Much appreciated, Oscar Vasquez","Need FA - WC Peak","oscar.vasquez@ridgebrokers.com","ops@premfinco.com;renewals@premfinco.com;desk@premfinco.com","service@ridgebrokers.com;compliance@ridgebrokers.com;marketing@ridgebrokers.com","thread-00130","TCF_Doc_00234_1.pdf;Invoice_00234_2.docx"
"msg-00235","2025-06-14T04:56:18Z","Hello, Northwind Studio CA - early cancel, RT calculation?. Policy carrier canceled. Original: 265205 financed, 15% down. What's the RT amount? Appreciate it","Cancellation RT - CA Northwind","keisha.brown@ridgebrokers.com","desk@premfinco.com;renewals@premfinco.com","teamlead@ridgebrokers.com","thread-00130","DownPaymentReceipt_00235_1.pdf"
"msg-00236","2025-06-14T05:43:32Z"," See below for original request. Hello team - Horizon Media Group GL, need the binder back. Effective 2025-10-29. Best regards not sure","Missing FA - GL Horizon","andrew.lang@ridgebrokers.com","underwriting@premfinco.com","service@ridgebrokers.com","thread-00131","Endorsement_00236_1.pdf;Finance_Agreement_00236_2.docx"
"msg-00237","2025-06-14T10:17:48Z",", quick question: Can we skip the draft fee this time? For Copperline Foods BOP, effective 2026-01-04. TY or something","Need guidance - BOP Copperline","oscar.vasquez@ridgebrokers.com","service@premfinco.com;ops@premfinco.com","marketing@ridgebrokers.com;teamlead@ridgebrokers.com","thread-00131","CA_Schedule_00237_1.xlsx"
"msg-00238","2025-06-14T13:58:08Z","Hello, need FA terms on Silver Thread Textiles. BOP policy, eff 2025-12-19, Summit Re. Premium breakdown: 186130 base, 3261 taxes, 54 carrier fee, 150 broker fee. Total 189595. 18% down = 34127, finance 155468 over 8 pays. MEP 20%. Much appreciated See ba in attachment.","FA quote needed - BOP Silver","oscar.vasquez@ridgebrokers.com","ops@premfinco.com;service@premfinco.com;quotes@premfinco.com","service@ridgebrokers.com;operations@ridgebrokers.com;teamlead@ridgebrokers.com","thread-00132","BA_Quote_00238_1.docx;Schedule_00238_2.xlsx"
"msg-00239","2025-06-14T16:00:08Z","Afternoon - can you provide FA terms?. Apex Construction BOP effective 2026-02-17. Numbers: 306114 prem + 10800 tax + 177 fee + 100 broker = 317191. Down 25%, 10 installments, MEP 15%. Need this ASAP to bind. Grateful I think See commission in attachment.","Need finance terms - BOP Apex","maria.santos@ridgebrokers.com","ops@premfinco.com;renewals@premfinco.com","service@ridgebrokers.com;accounting@ridgebrokers.com;teamlead@ridgebrokers.com","thread-00133","Commission_Statement_00239_1.xls;CA_Schedule_00239_2.docx"
"msg-00240","2025-06-14T17:32:25Z","Hi team, numbers changed on Peak Distribution PROP. limits changed, new total 338490. Premium 325475, taxes 12372, fees 643. Down payment 20%, 7 pays. MEP 25%. Need corrected PFA. thx, Jordan Parks","Updated finance - PROP Peak","jordan.parks@ridgebrokers.com","underwriting@premfinco.com","accounting@ridgebrokers.com","thread-00134","BA_Quote_00240_1.docx"
"msg-00241","2025-06-14T17:38:05Z","Hi PF, numbers changed on Peak Distribution BOP. premium revised to 18244. Premium 16587, taxes 1053, fees 604. Down payment 30%, 12 pays. MEP 10%. Need corrected PFA. UW said this might change again, FYI. Best regards, Jordan Parks","FA revision - BOP Peak","jordan.parks@ridgebrokers.com","renewals@premfinco.com","compliance@ridgebrokers.com","thread-00135","RT_Calc_00241_1.pdf"
"msg-00242","2025-06-14T17:56:05Z","Hey, early termination, RT due?. Bright Shore Marine WC. Original financed 157742 with 10% down. policy canceled. Need RT calculation. MEP was 35%. Thanks much, Li Chen","Cancellation RT - WC Bright","li.chen@ridgebrokers.com","underwriting@premfinco.com","service@ridgebrokers.com;compliance@ridgebrokers.com;operations@ridgebrokers.com","thread-00135","Finance_Agreement_00242_1.pdf"
"msg-00243","2025-06-14T18:46:53Z","Hi team, can you check if Summit Storage BOP is financeable? Effective 2025-11-08, carrier Pacific Rim. Total premium 301946 (prem 280547, tax 20845, fees 554). Looking for 15% down, 12 pays. MEP 15%. TY, Ella Roberts","Finance options - BOP Summit","ella.roberts@ridgebrokers.com","ops@premfinco.com;service@premfinco.com;quotes@premfinco.com","teamlead@ridgebrokers.com","thread-00136","MEP_Addendum_00243_1.pdf;CA_Schedule_00243_2.pdf"
